Serialnumber;Postal code;Measurement source type;Measurement date;Measurement time;Unit;Measurement value;Correction;House type;Residents;Energy label;Solar panels
1013483;7522HP;electricity;2-12-2020;11:00:00;kWh;0,5275;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;12:00:00;kWh;0,5076;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;13:00:00;kWh;0,6102;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;14:00:00;kWh;0,6827;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;15:00:00;kWh;0,5306;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;16:00:00;kWh;0,532;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;17:00:00;kWh;0,4178;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;18:00:00;kWh;1,0152;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;19:00:00;kWh;0,7071;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;20:00:00;kWh;0,4807;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;21:00:00;kWh;0,4551;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;22:00:00;kWh;0,665;;unknown;;c;0
1013483;7522HP;electricity;2-12-2020;23:00:00;kWh;0,2928;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;00:00:00;kWh;0,2235;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;01:00:00;kWh;0,1976;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;02:00:00;kWh;0,2141;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;03:00:00;kWh;0,236;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;04:00:00;kWh;0,2158;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;05:00:00;kWh;0,6039;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;06:00:00;kWh;0,5589;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;07:00:00;kWh;0,3732;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;08:00:00;kWh;0,3434;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;09:00:00;kWh;0,2223;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;10:00:00;kWh;0,1873;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;11:00:00;kWh;0,2153;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;12:00:00;kWh;0,1797;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;13:00:00;kWh;0,1769;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;14:00:00;kWh;0,2465;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;15:00:00;kWh;0,2108;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;16:00:00;kWh;0,2509;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;17:00:00;kWh;0,9287;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;18:00:00;kWh;1,0315;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;19:00:00;kWh;0,6214;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;20:00:00;kWh;0,6709;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;21:00:00;kWh;0,4773;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;22:00:00;kWh;0,5701;;unknown;;c;0
1013483;7522HP;electricity;3-12-2020;23:00:00;kWh;0,8885;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;00:00:00;kWh;0,3225;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;01:00:00;kWh;0,5483;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;02:00:00;kWh;0,2353;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;03:00:00;kWh;0,214;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;04:00:00;kWh;0,2446;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;05:00:00;kWh;0,2741;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;06:00:00;kWh;0,5579;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;07:00:00;kWh;0,5417;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;08:00:00;kWh;0,5089;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;09:00:00;kWh;0,2155;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;10:00:00;kWh;0,2046;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;11:00:00;kWh;0,2156;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;12:00:00;kWh;0,2197;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;13:00:00;kWh;0,2026;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;14:00:00;kWh;0,2009;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;15:00:00;kWh;0,1998;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;16:00:00;kWh;0,261;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;17:00:00;kWh;1,2073;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;18:00:00;kWh;1,0109;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;19:00:00;kWh;0,664;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;20:00:00;kWh;0,7869;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;21:00:00;kWh;0,5825;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;22:00:00;kWh;0,4379;;unknown;;c;0
1013483;7522HP;electricity;4-12-2020;23:00:00;kWh;0,5066;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;00:00:00;kWh;0,326;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;01:00:00;kWh;0,2947;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;02:00:00;kWh;0,2947;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;03:00:00;kWh;0,2668;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;04:00:00;kWh;0,2582;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;05:00:00;kWh;0,2477;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;06:00:00;kWh;0,2441;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;07:00:00;kWh;0,3948;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;08:00:00;kWh;0,4349;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;09:00:00;kWh;0,3748;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;10:00:00;kWh;0,2797;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;11:00:00;kWh;0,3953;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;12:00:00;kWh;0,4504;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;13:00:00;kWh;0,6994;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;14:00:00;kWh;0,3457;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;15:00:00;kWh;0,5139;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;16:00:00;kWh;0,4371;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;17:00:00;kWh;0,5955;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;18:00:00;kWh;0,8729;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;19:00:00;kWh;1,3782;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;20:00:00;kWh;0,4797;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;21:00:00;kWh;0,5474;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;22:00:00;kWh;0,4247;;unknown;;c;0
1013483;7522HP;electricity;5-12-2020;23:00:00;kWh;0,3302;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;00:00:00;kWh;0,2363;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;01:00:00;kWh;0,2183;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;02:00:00;kWh;0,2523;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;03:00:00;kWh;0,2442;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;04:00:00;kWh;0,2124;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;05:00:00;kWh;0,2559;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;06:00:00;kWh;0,2586;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;07:00:00;kWh;0,2792;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;08:00:00;kWh;0,4042;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;09:00:00;kWh;1,7636;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;10:00:00;kWh;0,5586;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;11:00:00;kWh;1,3477;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;12:00:00;kWh;0,6074;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;13:00:00;kWh;0,3342;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;14:00:00;kWh;0,8013;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;15:00:00;kWh;0,6512;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;16:00:00;kWh;1,1196;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;17:00:00;kWh;0,8637;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;18:00:00;kWh;0,7545;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;19:00:00;kWh;0,8767;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;20:00:00;kWh;0,4547;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;21:00:00;kWh;0,2899;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;22:00:00;kWh;0,4213;;unknown;;c;0
1013483;7522HP;electricity;6-12-2020;23:00:00;kWh;0,206;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;00:00:00;kWh;0,2024;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;01:00:00;kWh;0,2362;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;02:00:00;kWh;0,1933;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;03:00:00;kWh;0,1802;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;04:00:00;kWh;0,2061;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;05:00:00;kWh;0,212;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;06:00:00;kWh;0,4567;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;07:00:00;kWh;0,8015;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;08:00:00;kWh;0,6494;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;09:00:00;kWh;0,4834;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;10:00:00;kWh;0,7699;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;11:00:00;kWh;0,5478;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;12:00:00;kWh;0,5115;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;13:00:00;kWh;0,5555;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;14:00:00;kWh;0,4786;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;15:00:00;kWh;0,3837;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;16:00:00;kWh;0,555;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;17:00:00;kWh;0,6703;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;18:00:00;kWh;1,1232;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;19:00:00;kWh;0,8741;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;20:00:00;kWh;0,5539;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;21:00:00;kWh;0,5317;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;22:00:00;kWh;0,6788;;unknown;;c;0
1013483;7522HP;electricity;7-12-2020;23:00:00;kWh;0,9421;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;00:00:00;kWh;0,2676;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;01:00:00;kWh;0,5408;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;02:00:00;kWh;0,2342;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;03:00:00;kWh;0,2288;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;04:00:00;kWh;0,2347;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;05:00:00;kWh;1,5679;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;06:00:00;kWh;0,7065;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;07:00:00;kWh;0,684;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;08:00:00;kWh;0,5224;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;09:00:00;kWh;0,5162;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;10:00:00;kWh;0,3982;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;11:00:00;kWh;0,3856;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;12:00:00;kWh;0,3834;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;13:00:00;kWh;0,3387;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;14:00:00;kWh;0,3195;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;15:00:00;kWh;0,3408;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;16:00:00;kWh;0,3969;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;17:00:00;kWh;0,6376;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;18:00:00;kWh;0,747;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;19:00:00;kWh;0,6789;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;20:00:00;kWh;0,6399;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;21:00:00;kWh;0,3347;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;22:00:00;kWh;0,4858;;unknown;;c;0
1013483;7522HP;electricity;8-12-2020;23:00:00;kWh;0,2193;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;00:00:00;kWh;0,1991;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;01:00:00;kWh;0,1831;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;02:00:00;kWh;0,199;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;03:00:00;kWh;0,1992;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;04:00:00;kWh;0,1911;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;05:00:00;kWh;0,6768;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;06:00:00;kWh;0,5606;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;07:00:00;kWh;0,4455;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;08:00:00;kWh;0,4229;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;09:00:00;kWh;0,4288;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;10:00:00;kWh;0,4709;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;11:00:00;kWh;0,4741;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;12:00:00;kWh;0,3755;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;13:00:00;kWh;0,4485;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;14:00:00;kWh;0,5077;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;15:00:00;kWh;0,4121;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;16:00:00;kWh;0,4839;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;17:00:00;kWh;0,612;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;18:00:00;kWh;0,8034;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;19:00:00;kWh;0,7863;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;20:00:00;kWh;0,4897;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;21:00:00;kWh;0,4175;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;22:00:00;kWh;0,4351;;unknown;;c;0
1013483;7522HP;electricity;9-12-2020;23:00:00;kWh;0,8915;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;00:00:00;kWh;0,5289;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;01:00:00;kWh;0,2211;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;02:00:00;kWh;0,2243;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;03:00:00;kWh;0,2665;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;04:00:00;kWh;0,2725;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;05:00:00;kWh;0,2649;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;06:00:00;kWh;0,5042;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;07:00:00;kWh;0,6711;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;08:00:00;kWh;0,344;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;09:00:00;kWh;0,3866;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;10:00:00;kWh;0,4732;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;11:00:00;kWh;0,5771;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;12:00:00;kWh;0,389;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;13:00:00;kWh;0,6395;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;14:00:00;kWh;0,4325;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;15:00:00;kWh;0,4565;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;16:00:00;kWh;0,3871;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;17:00:00;kWh;0,3761;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;18:00:00;kWh;0,5906;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;19:00:00;kWh;0,6572;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;20:00:00;kWh;0,626;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;21:00:00;kWh;0,4273;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;22:00:00;kWh;0,4878;;unknown;;c;0
1013483;7522HP;electricity;10-12-2020;23:00:00;kWh;0,5337;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;00:00:00;kWh;0,2304;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;01:00:00;kWh;0,2012;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;02:00:00;kWh;0,1926;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;03:00:00;kWh;0,2335;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;04:00:00;kWh;0,2112;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;05:00:00;kWh;0,2554;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;06:00:00;kWh;0,5267;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;07:00:00;kWh;0,4095;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;08:00:00;kWh;0,3379;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;09:00:00;kWh;0,382;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;10:00:00;kWh;0,3216;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;11:00:00;kWh;0,3354;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;12:00:00;kWh;0,3124;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;13:00:00;kWh;0,7136;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;14:00:00;kWh;0,3676;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;15:00:00;kWh;0,3126;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;16:00:00;kWh;0,3152;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;17:00:00;kWh;0,3139;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;18:00:00;kWh;1,0342;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;19:00:00;kWh;0,9514;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;20:00:00;kWh;0,5097;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;21:00:00;kWh;0,4392;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;22:00:00;kWh;0,4976;;unknown;;c;0
1013483;7522HP;electricity;11-12-2020;23:00:00;kWh;0,3957;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;00:00:00;kWh;0,2524;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;01:00:00;kWh;0,8345;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;02:00:00;kWh;0,3962;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;03:00:00;kWh;0,9924;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;04:00:00;kWh;0,2579;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;05:00:00;kWh;0,2416;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;06:00:00;kWh;0,2796;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;07:00:00;kWh;0,3361;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;08:00:00;kWh;0,6108;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;09:00:00;kWh;0,3789;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;10:00:00;kWh;0,2667;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;11:00:00;kWh;0,7174;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;12:00:00;kWh;0,4705;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;13:00:00;kWh;0,5635;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;14:00:00;kWh;0,4171;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;15:00:00;kWh;0,3673;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;16:00:00;kWh;0,5475;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;17:00:00;kWh;0,421;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;18:00:00;kWh;0,4663;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;19:00:00;kWh;0,7037;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;20:00:00;kWh;0,3918;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;21:00:00;kWh;0,3749;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;22:00:00;kWh;0,4654;;unknown;;c;0
1013483;7522HP;electricity;12-12-2020;23:00:00;kWh;0,3646;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;00:00:00;kWh;0,2539;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;01:00:00;kWh;0,2491;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;02:00:00;kWh;0,2219;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;03:00:00;kWh;0,2489;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;04:00:00;kWh;0,2395;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;05:00:00;kWh;0,2544;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;06:00:00;kWh;0,2388;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;07:00:00;kWh;0,2518;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;08:00:00;kWh;0,3207;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;09:00:00;kWh;0,3468;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;10:00:00;kWh;0,3027;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;11:00:00;kWh;1,8001;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;12:00:00;kWh;0,7156;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;13:00:00;kWh;0,6775;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;14:00:00;kWh;0,3279;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;15:00:00;kWh;0,3745;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;16:00:00;kWh;0,4851;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;17:00:00;kWh;0,4537;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;18:00:00;kWh;1,4286;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;19:00:00;kWh;0,4498;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;20:00:00;kWh;0,6145;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;21:00:00;kWh;0,4611;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;22:00:00;kWh;0,5118;;unknown;;c;0
1013483;7522HP;electricity;13-12-2020;23:00:00;kWh;0,6922;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;00:00:00;kWh;0,6403;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;01:00:00;kWh;0,531;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;02:00:00;kWh;0,2266;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;03:00:00;kWh;0,2144;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;04:00:00;kWh;0,2195;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;05:00:00;kWh;0,1956;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;06:00:00;kWh;0,4596;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;07:00:00;kWh;0,4602;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;08:00:00;kWh;0,7238;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;09:00:00;kWh;0,4697;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;10:00:00;kWh;0,4346;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;11:00:00;kWh;0,4367;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;12:00:00;kWh;0,251;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;13:00:00;kWh;0,3229;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;14:00:00;kWh;0,5183;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;15:00:00;kWh;0,429;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;16:00:00;kWh;0,3974;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;17:00:00;kWh;0,5802;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;18:00:00;kWh;0,6983;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;19:00:00;kWh;0,4395;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;20:00:00;kWh;1,0646;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;21:00:00;kWh;0,5657;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;22:00:00;kWh;0,5263;;unknown;;c;0
1013483;7522HP;electricity;14-12-2020;23:00:00;kWh;0,3755;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;00:00:00;kWh;0,2622;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;01:00:00;kWh;0,2495;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;02:00:00;kWh;0,2305;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;03:00:00;kWh;0,2258;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;04:00:00;kWh;0,24;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;05:00:00;kWh;0,2758;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;06:00:00;kWh;0,3433;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;07:00:00;kWh;0,3044;;unknown;;c;0
1013483;7522HP;electricity;15-12-2020;08:00:00;kWh;0,339;;unknown;;c;0
